date_of_sale,address,postal_code,cities,price,description
2021-01-14,"20 OCONNELL AVE, PHIBSBOROUGH, DUBLIN 7",Dublin 7,Dublin,475000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"20 WATERSEDGE, BALLYLEAGUE, LANESBORO",Unknown,Cavan,86000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"22 FRANCIS STREET, WATERFORD",Unknown,Waterford,70000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"23  SEAVIEW AVENUE, CNOC NA MARA, BLACKROCK",Unknown,Louth,215858.0,New Dwelling house /Apartment
2021-01-14,"23 Longfield Park, Boherlahan, Cashel",Unknown,Tipperary,185000.0,New Dwelling house /Apartment
2021-01-14,"23 RYECROFT, MARYBOROUGH WOODS, DOUGLAS",Unknown,Cork,337000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"24 DOONARD CRESCENT, TARBERT, CO KERRY",Unknown,Kerry,123000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"24 THE MAPLES CASTLEJANE WOODS, GLANMIRE, CORK",Unknown,Cork,229000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"25 DUN EOIN MEADOWS, DUN EOIN, CARRIGALINE",Unknown,Cork,238000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"25 POWERS COURT, TULLA, CLARE",Unknown,Clare,275000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"25 SEAFIELD COURT, MALAHIDE, DUBLIN",Unknown,Dublin,475000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"28 KEVINSFORT HEATH, STRANDHILL RD, SLIGO",Unknown,Sligo,440000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"28 ST. OLIVERS ESTATE, GEASHILL, TULLAMORE",Unknown,Offaly,155000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"28 TYCOR AVE, WATERFORD, WATERFORD",Unknown,Waterford,95000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"29 Kilcarn Woods, Navan, County Meath",Unknown,Meath,295625.0,New Dwelling house /Apartment
2021-01-14,"3 CASTLE COURT, BALLINDERRY, MULLINGAR",Unknown,Westmeath,220000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"3 CLONTARF PARK, CLONTARF, DUBLIN 3",Dublin 3,Dublin,540000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"3 MOYVILLE LAWN, RATHFARNHAM, DUBLIN 16",Dublin 16,Dublin,550000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"3 THE ROOKERY, CHEEKPOINT, CO. WATERFORD",Unknown,Waterford,63000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"30 Kinsealy Manor, Kinsealy",Unknown,Dublin,400881.0,New Dwelling house /Apartment
2021-01-14,"30 ST MARYS TCE, OFF ST MARYS RD, MIDLETON",Unknown,Cork,209000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"30A ST BRIGIDS RD, ARTANE, DUBLIN 5",Dublin 5,Dublin,417000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"31 The Orchard, Watergrasshill",Unknown,Cork,295154.18,New Dwelling house /Apartment
2021-01-14,"33 CASTLEKNOCK AVE, LAUREL LODGE, DUBLIN 15",Dublin 15,Dublin,531000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"36 PEMBROKE LANE, BALLSBRIDGE, DUBLIN 4",Dublin 4,Dublin,1600000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"36 THE SYCAMORES, STRADBROOK HILL, ABBY RD",Unknown,Dublin,240000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"37 BRENNANSTOWN SQ, BRENNANSTOWN, CABINTEELY DUBLIN 18",Dublin 18,Dublin,380000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"39 The Heights, Barnhall Meadows, Leixlip",Unknown,Kildare,268722.46,New Dwelling house /Apartment
2021-01-14,"4 CHESTNUT GROVE, TULLINDALY RD, TUAM",Unknown,Galway,240000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"4 Cooline Heights, Ballyvoloon, Cobh",Unknown,Cork,198085.0,New Dwelling house /Apartment
2021-01-14,"4 ST MARYS VILLAS, KILSARAN, CASTLEBELLINGHAM",Unknown,Louth,145000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"41 GLENVALE, BALLYRAGGET, KILKENNY",Unknown,Kilkenny,240000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"44 TOLKA ROAD, BALLYBOUGH, DUBLIN 3",Dublin 3,Dublin,277000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"47 Ardan  Rua, Gortlandroe, Nenagh",Unknown,Tipperary,225000.0,New Dwelling house /Apartment
2021-01-14,"4A GLENTWORTH PARK, ARD NA GREINE, DUBLIN 13",Dublin 13,Dublin,344000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"5 BARRY GREEN, FINGLAS, DUBLIN 11",Dublin 11,Dublin,200000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"5 BELLEFIELD GARDENS, ENNIS RD, LIMERICK",Unknown,Limerick,155000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"5 EMMETT ST, MOUNTMELLICK, LAOIS",Unknown,Laois,130000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"5 Hunters Hill, Gorey",Unknown,Wexford,229000.0,New Dwelling house /Apartment
2021-01-14,"5 LARCH GROVE, RANELAGH, DUBLIN 6",Dublin 6,Dublin,750000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"5 RICHMOND ESTATE, BLACKROCK ROAD, CORK",Unknown,Cork,395000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"50 Dún Ríoga Crescent, Dún Ríoga, Drumree Road",Unknown,Meath,255506.0,New Dwelling house /Apartment
2021-01-14,"6 DAVIS TERRACE, DAVIS RD, CLONMEL",Unknown,Tipperary,140000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"6 HOLLY PARK, LEITRIM VILLAGE, CO LEITRIM",Unknown,Leitrim,210000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"6 MAPLE CLOSE, CARPENTERSTOWN PARK, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,375000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"6 REDMOND SQ, TIPPERARY TOWN, TIPPERARY",Unknown,Tipperary,90000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"60 NUTLEY AVE, BALLSBRIDGE, DUBLIN",Dublin 4,Dublin,2300000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"69 GARNISH SQ, WATERVILLE, BLANCHARDSTOWN DUBLIN 15",Dublin 15,Dublin,310000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"7 DUN NA MARA, DOONBEG, CO CLARE",Unknown,Clare,130000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"7 The Crescent, Mount Stewart, Portlaoise",Unknown,Laois,237885.0,New Dwelling house /Apartment
2021-01-14,"71 BEALING VILLAGE BLVD, TYRELLSTOWN, DUBLIN 15",Dublin 15,Dublin,286000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"719 ROWANVILLE, KILDARE TOWN, KILDARE",Unknown,Kildare,220000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"75 CAHERNANE MEADOWS, MUCKROSS RD, KILLARNEY",Unknown,Kerry,295000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"85 Cluain Larach, Knockenduff, Tramore",Unknown,Waterford,242291.0,New Dwelling house /Apartment
2021-01-14,"90 RATHDOWN PARK, TERENURE, DUBLIN 6W",Unknown,Dublin,930000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"945 LADYCASTLE, STRAFFAN, KILDARE",Unknown,Kildare,445000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"98 MURPHYSTOWN RD, LEOPARDSTOWN, DUBLIN 18",Dublin 18,Dublin,550000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"98 THE RAMPARTS, LOUGHLINSTOWN, DUBLIN",Dublin 18,Dublin,310000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"99 CHARLEMONT, GRIFFITH AVE, DUBLIN 9",Dublin 9,Dublin,630000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"ALLIHIES VILLAGE, BEARA, CORK",Unknown,Cork,78000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"ANNE ST, BAILIEBOROUGH, CAVAN",Unknown,Cavan,116000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"APT 103    TIME PLACE APARTMENTS, 21 CORRIG ROAD, SANDYFORD",Dublin 18,Dublin,385000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"APT 34, PIER 19, USHERS ISLAND DUBLIN 8",Dublin 8,Dublin,278087.0,Second-Hand Dwelling house /Apartment
2021-01-14,"ARD NA GREINE, REENGAROGA ISLAND, BALTIMORE",Unknown,Cork,740000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"ARDKILLEEN, ENNISKEANE, COUNTY CORK",Unknown,Cork,71000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"AUGHAGOLDRICK, STRADONE, CAUAN",Unknown,Cavan,150000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"BAILE NA BUAILE, DINGLE, KERRY",Unknown,Kerry,300000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"BALLYDUFF, KILMEADEN, CO WATERFORD",Unknown,Waterford,85000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"BALLYDUFF, TULLAMORE, OFFALY",Unknown,Offaly,255000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"BRACETOWN, DUNBOYNE",Unknown,Meath,425000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"BRIAR HILL, BALLINHASSIG, CO CORK",Unknown,Cork,240000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"CASTLECOMER RD, KILKENNY",Unknown,Kilkenny,378900.0,Second-Hand Dwelling house /Apartment
2021-01-14,"CLARAGHATLEA, MILLSTREET TOWN, CORK",Unknown,Cork,135000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"COOKSTOWN, ARDEE, COUNTY LOUTH",Unknown,Louth,180000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"CULLENAGH, BURNCOURT, CAHIR",Unknown,Tipperary,350000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"CURKISH, BAILIEBOROUGH, CO CAVAN",Unknown,Cavan,60000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"CURRAMORE, KILTOOM, ATHLONE",Unknown,Roscommon,165000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"DALISTA, AIRPORT RD, CHARLESTOWN",Unknown,Mayo,140000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"DUBLIN RD, KILBEGGAN, WESTMEATH",Unknown,Westmeath,265000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"DUN RI, 8 BARRACK RD, MITCHELSTOWN",Unknown,Cork,260000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"GARRYLOUGH, CASTLEBRIDGE, WEXFORD",Unknown,Wexford,138000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"GRANGE, TURLOUGHMORE, ATHENRY",Unknown,Galway,190000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"Green Street, Mockmoyne, Boyle",Unknown,Roscommon,100000.0,New Dwelling house /Apartment
2021-01-14,"GREENACRES, TOWLAGHT, CLONARD",Unknown,Meath,390000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"KENT HOUSE, 47 LOWER GLANMIRE RD, CORK CITY",Unknown,Cork,400000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"KILFOUN, KILMACTHOMAS, CO WATERFORD",Unknown,Waterford,60000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"LAKE RD, MOATE, WESTMEATH",Unknown,Westmeath,130000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"LISCANNOR, CROSS DOUGLAS RD, CORK",Unknown,Cork,685000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"LOUGHBRAN HOUSE, FARNAUGHT, CARRICK ON SHANNON",Unknown,Leitrim,270000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"MAGHERNAGRAN, TRENTAGH, LETTERKENNY",Unknown,Donegal,60000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"MAIN ST, UNION HALL, CORK",Unknown,Cork,250000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"PORTLOUGH UPPER, BOGAY, NEWTOWNCUNNINGHAM",Unknown,Donegal,325000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"RAINBOWS END, KILLEENAGH SOUTH, KNOCKANORE",Unknown,Waterford,275000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"RATHEALY HOUSE, FERMOY, CO CORK",Unknown,Cork,421500.0,Second-Hand Dwelling house /Apartment
2021-01-14,"REVENUE ROW, QUAY, WESTPORT",Unknown,Mayo,185000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"ROSS, PORTLAOISE, LAOIS",Unknown,Laois,170000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"SHRANASHASKY, LOUISBOURGH, CO. MAYO",Unknown,Mayo,236000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"THE ARCHES, ROOKERY RD, BALLYCASHEEN",Unknown,Kerry,40000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"TIMMORE, NEWCASTLE, CO WICKLOW",Unknown,Wicklow,295000.0,Second-Hand Dwelling house /Apartment
2021-01-14,"TOUGHBAWN, DRINAGH, CORK",Unknown,Cork,150000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"1-19 The Pines (inclusive) and, The Community Room, Citywest",Dublin 24,Dublin,4701545.22,New Dwelling house /Apartment
2021-01-15,"1 CAIRNBROOK VIEW, GLENAMUCK RD, CARRICKMINES DUBLIN 18",Dublin 18,Dublin,460000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"1 CENTENARY ROW, ST LUKES, CORK",Unknown,Cork,89600.0,Second-Hand Dwelling house /Apartment
2021-01-15,"1 CENTENARY ROW, ST LUKES, CORK",Unknown,Cork,22400.0,Second-Hand Dwelling house /Apartment
2021-01-15,"1 Coppenger Fields, White's Cross, Cork",Unknown,Cork,387665.19,New Dwelling house /Apartment
2021-01-15,"1 GRANVILLE COURT, GRANBY ROAD, CARLOW",Unknown,Carlow,106250.0,Second-Hand Dwelling house /Apartment
2021-01-15,"1 Hale Court, Hale Street, Ardee",Unknown,Louth,296460.17,New Dwelling house /Apartment
2021-01-15,"1 MAYPARK GROVE, MAYPARK LANE, WATERFORD",Unknown,Waterford,525000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"1 OLDWOOD, OLDTOWN DEMESNE, NAAS",Unknown,Kildare,705000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"1 ST HELIERS COPSE, BLACKROCK, DUBLIN",Unknown,Dublin,505000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"1 SUMMERFIELD CLOSE, BLANCHARDSTOWN, DUBLIN 15",Dublin 15,Dublin,430000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"1 TULLYVARRAGA HEIGHTS, SHANNON, CLARE",Unknown,Clare,315000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"10 LONGFIELD CIRCLE, CLONMEL, TIPPERARY",Unknown,Tipperary,200000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"10 SHELTON DR, KIMMAGE RD WEST, TERENURE DUBLIN 12",Dublin 12,Dublin,450000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"10 ST ANDREWS FAIRWAY, THE FAIRWAYS, LUCAN",Unknown,Dublin,378000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"10 THE WILLOWS, FOTA ROCK, CARRIGTWOHILL",Unknown,Cork,255000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"101 RIALTO COTTS, SOUTH C RD, DUBLIN 8",Dublin 8,Dublin,335000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"105 RACEHILL RD, RACEHILL MANOR, ASHBOURNE",Unknown,Meath,430000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"11 COLLEGE MANOR, DRUMCONDRA, DUBLIN 9",Dublin 9,Dublin,265000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"11 Donnybrook Gardens, Donnybrook",Dublin 4,Dublin,1101323.0,New Dwelling house /Apartment
2021-01-15,"11 willow drive, bloomfield, annacotty",Unknown,Limerick,253837.0,New Dwelling house /Apartment
2021-01-15,"112 FAIRY HILL, KILLARNEY RD, BRAY",Unknown,Wicklow,400000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"113 CLOCHRAN, KILCLOGHANS, TUAM",Unknown,Galway,165000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"118 LARKFIELD GARDENS, HAROLDS CROSS, DUBLIN 6W",Unknown,Dublin,410000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"12 Cuil Duin View, Cuil Duin, Citywest",Dublin 24,Dublin,325991.19,New Dwelling house /Apartment
2021-01-15,"12 KINGSTON AVENUE, BALLINTEER, DUBLIN 16",Unknown,Dublin,470000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"12 WINE STRAND, BALLYFERRITER, DINGLE",Unknown,Kerry,125000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"13 BALLYGARTH MANOR, JULIANSTOWN, MEATH",Unknown,Meath,480000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"13 MANOR ROAD, MANOR FARM, LEHENAGHBEG",Unknown,Cork,310000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"13 MONTROSE HOUSE, WHITESTRAND PARK, SALTHILL",Unknown,Galway,154000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"130 CARNLOUGH RD, CABRA, DUBLIN 7",Dublin 7,Dublin,255000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"134 LEE DR, BALLINORIG RATHASS, TRALEE",Unknown,Kerry,112500.0,Second-Hand Dwelling house /Apartment
2021-01-15,"14 BLACKROCK COURT, DUNGARVAN, WATERFORD",Unknown,Waterford,158000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"14 MOUNT ARGUS CRESCENT, HAROLDS CROSS, DUBLIN 6",Unknown,Dublin,369000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"14 RIVERCHAPEL LANE, RIVERCHAPEL WOOD, COURTOWN",Unknown,Wexford,115000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"14 STAMEEN LAWNS, DROGHEDA, LOUTH",Unknown,Louth,310000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"141 BRYANSTOWN MANOR, DUBLIN RD, DROGHEDA",Unknown,Louth,164000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"15 AISLING, SHANAWAY RD, ENNIS",Unknown,Clare,156000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"15 Suiomh Alainn, Kilgarvan",Unknown,Kerry,155700.0,New Dwelling house /Apartment
2021-01-15,"15 THE BEECHES, SALLINS RD, NAAS",Unknown,Kildare,175000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"15 THE MAPLES, GORT, GALWAY",Unknown,Galway,235000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"16  KINSEALY MANOR, CHAPEL ROAD, KINSEALY",Unknown,Dublin,596285.0,New Dwelling house /Apartment
2021-01-15,"16 ANNEVILLE CRESCENT, DROGHEDA, CO LOUTH",Unknown,Louth,198000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"16 BERLINGFORD DR, CHURCH RD, BLACKROCK",Unknown,Cork,295000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"16 GRIFFITH HEIGHTS, FINGLAS EAST, DUBLIN 11",Dublin 11,Dublin,200000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"16 SLIEVE NA NOIR, MOUNTRATH ROAD, ABBEYLEIX",Unknown,Laois,125000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"162 ST BRENDANS PARK, TRALEE, KERRY",Unknown,Kerry,121000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"164 COLLINSWOOD, COLLINS AVE, DUBLIN",Dublin 9,Dublin,450000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"17 BELMONT HALL, PARNELL ST, GARDINER ST DUBLIN 1",Dublin 1,Dublin,234000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"17 HAMPTON WOOD AVE, FINGLAS EAST, DUBLIN 11",Dublin 11,Dublin,300000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"17 HAZELHALL, MONALEEN, LIMERICK",Unknown,Limerick,425000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"17 MILL GREEN, GOREY, WEXFORD",Unknown,Wexford,250000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"17 THE WAREHOUSE, CLANBRASSIL ST, DUBLIN 8",Dublin 8,Dublin,575000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"170 BEECHWOOD COURT, STILLORGAN, DUBLIN",Unknown,Dublin,570000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"172 THE LINKS, DONABATE, DUBLIN",Unknown,Dublin,380000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"18 MEADOW COURT, ELM PARK, CLAREMORRIS",Unknown,Mayo,93500.0,Second-Hand Dwelling house /Apartment
2021-01-15,"18 THE PADDOCKS COURT, ADAMSTOWN, LUCAN",Unknown,Dublin,335000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"1C THE GREEN, OLDTOWN MILL, CELBRIDGE",Unknown,Kildare,195000.0,New Dwelling house /Apartment
2021-01-15,"2 CASTLEFIELD, STONEBRIDGE, DROMAHAIR",Unknown,Leitrim,145000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"2 CLYDE LANE, BALLSBRIDGE, DUBLIN",Dublin 4,Dublin,1200000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"2 GRANVILLE COURT, GRANBY ROAD, CARLOW",Unknown,Carlow,106250.0,Second-Hand Dwelling house /Apartment
2021-01-15,"2 MALIN WALK ARDKEEN VILLAGE, ARDKEEN VILLAGE, WATERFORD",Unknown,Waterford,225000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"20 COIS INBHIR, DONABATE, COUNTY DUBLIN",Unknown,Dublin,425000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"20 GRIFFEEN GLEN CRESCENT, LUCAN, DUBLIN",Unknown,Dublin,347000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"20 HANSFIELD, CASTAHEANY, DUBLIN 15",Dublin 15,Dublin,348000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"208 THE CRESCENT BUILDING, PARKWEST, DUBLIN 12",Unknown,Dublin,175000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"21 ELMPARK AVE, RANELAGH, DUBLIN 6",Dublin 6,Dublin,560000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"21 WESTWOOD PARK, CLARA, OFFALY",Unknown,Offaly,184000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"215 GLENLARA, MOUNT KENNETH, DOCK ROAD",Unknown,Limerick,98000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"22 GOLDSMITH HALL, COLLEGEWOOD, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,270000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"22 LONG AVE, DUNDALK, LOUTH",Unknown,Louth,150000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"22 RUSSELL LAWN, FR RUSSELL RD, BALLYKEEFFE",Unknown,Limerick,301000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"23 MOUNTANDREW DALE, MOUNTANDREW, LUCAN",Unknown,Dublin,440000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"23 OAK DR, RUSHBROOKE LINKS, COBH",Unknown,Cork,242500.0,Second-Hand Dwelling house /Apartment
2021-01-15,"24 BEAUMONT CRESCENT, BEAUMONT, DUBLIN",Dublin 9,Dublin,412000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"24 CUIRT NA HABHANN, CLAREGALWAY, CO GALWAY",Unknown,Galway,320000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"25 BECTIVE AVE, KILMESSAN, CO MEATH",Unknown,Meath,228000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"26 BERRYFIELDS, FERNS, WEXFORD",Unknown,Wexford,198000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"26 CHURCH AVE, DUBLIN 9, DUBLIN",Dublin 9,Dublin,400000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"26 CHURCHWOOD, COOSAN, ATHLONE",Unknown,Westmeath,280000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"26 MAUDLIN VALE, TRIM, MEATH",Unknown,Meath,235000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"26 MONKTON ROW, WICKLOW, WICKLOW",Unknown,Wicklow,233000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"26 WESTCOURT, CALLAN, KILKENNY",Unknown,Kilkenny,220000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"28 KILKENNY ST, CASTLECOMER, CO KILKENNY",Unknown,Kilkenny,60000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"28 LOUVAIN, ARDILEA, ROEBUCK ROAD",Dublin 14,Dublin,1224000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"3 BARROWVALE, BALLICKMOYLER RD, GRAIQUECULLEN",Unknown,Carlow,170000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"3 CHARNWOOD GARDENS, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,382000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"3 GRANVILLE COURT, GRANBY ROW, CARLOW",Unknown,Carlow,106250.0,Second-Hand Dwelling house /Apartment
2021-01-15,"3 Redwood, Kilgarron, Enniskerry",Unknown,Wicklow,1101321.58,New Dwelling house /Apartment
2021-01-15,"3 ST PETERS SQ, PHIBSBOROUGH, DUBLIN 7",Dublin 7,Dublin,227000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"30 GLENCAIRN DALE, THE GALLOPS, SANDYFORD DUBLIN 18",Dublin 18,Dublin,505000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"30 KILCARRIG AVE, FETTERCAIRN, TALLAGHT DUBLIN 24",Dublin 24,Dublin,180000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"30 Rathangan Manor, Rathangan",Unknown,Kildare,226872.0,New Dwelling house /Apartment
2021-01-15,"30 WOODLANDS, NAAS, KILDARE",Unknown,Kildare,509000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"32 APPLEWOOD AVE WEST, SWORDS, DUBLIN",Unknown,Dublin,255000.0,Second-Hand Dwelling house /Apartment
2021-01-15,"33 CLANMALIRE CLOSE, PORTARLINGTON, CO. LAOIS",Unknown,Laois,100000.0,Second-Hand Dwelling house /Apartment
